song_id,song_length,genre_ids,artist_name,composer,lyricist,language
8v+nTtwcfZqVXV30kqYM+md8pEowV0+vbj9SJRrFI4Y=,196858,465,羅志祥 (Show Lo),Ralph Chertwell / Michael Nielsen / Allen Sovory / Jud Mahoney,Ralph Chertwell / Michael Nielsen / Allen Sovory / Jud Mahoney / 中文詞：陳鎮川,3
vEgqc0yyOf4umb4h4OEj1dT6MBiZVWKfuDT4jhvxhZk=,211580,465,Ibiza Dance Party| Ultimate Dance Hits| Billboard Top 100 Hits,D. Guetta| E. Dean| G. Tuinfort| N. Van de Wall| T. Troelsen,,52
o2vfxS/cQ4UaKDC4IiYbqaE7qA67/VDMsfWI8BOw/cE=,214320,465,Exile,,,52
rG0Lcg28y28DigqMw5k4PdhRrBHj+bzvkEiO8sND4y4=,174428,2022,Tricky,Tricky,,-1
AQRtD+noeBOy2ewgTmQXvNyyH6NB+eLVT0F3H3zReDc=,216990,2022,Dead by April,,,52
NxGmLmi8GvdR8aG6vK+XV6e/rVR1bgTaGLUee8KOjUs=,308271,437,Little Glee Monster,Manabu Marutani,Manabu Marutani| Kanro Maeda,17
VEPOxCVxYGJBumFT9y2dVDak4VzCIgP+VtZqvabcboo=,224235,465|921,「女人30情定水舞間」電視原聲帶,曲世聰,曲世聰,-1
ds+/3tks9LOvhR0Zl9hnV1m6LbVDDyUV29H7+8lhyGs=,238701,139,The Black Eyed Peas,"William Adams| Allan Pineda| Thomas Van Musser| James Brown| Clyde Stubblefield| Robert McCullough| Darryl Jamison| Phelps ""Catfish"" Collins| William Earl Collins| Frank Waddy| Clayton Gunnels| Johnny Griggs",,52
n5NPNxFVrQBKmhod+Yv5Ak0jNkP+bX+vomY4bHx1J6M=,202919,465,James Blunt,,,52
B0aQzwXmKzFeDrSyts1RaXGV6oq0qAXyRDPDaAxTBD0=,230591,465,Lea Michele,Colin Munroe|Jaden Michaels|Anne Preven,Colin Munroe|Jaden Michaels|Anne Preven,52
HRGn6eyKoXPIKbjQTaH3XRuxMMEJGaKG/SK/tju7P+E=,261130,2122,Sam Levine,,,52
744bssvV/EwAAQFGU3KHOCC+66ANZMqV+qzLZvCNfOg=,252957,465,趙傳,,,3
6YmPt84ORAfLnWpok+wikOY0hm4FWiWGrLAt8EAkasE=,221147,465,Berry,Paul Verlaine|Manou,,52
j8ONER6WtZsq351bU+WLRfoHtAJN2IWoivQwCtCjZ8o=,421825,465,Essential Relaxing Classics,Ludwig van Bethoven,,-1
dyekNlf0zHKcVN1jMx4TxJTRAIxNw+ZnZDF9MF5s7Sg=,258194,465,陳茂豐,,,10
95+Yw4D3xLujARSHNmlAHH+MutzvGzYvv/WAijMydD4=,413413,958,Alsfelder Vokalensemble Bremen| Wolfgang Helbich,Hans Leo Hassler,,-1
pzM/HSjlAB+vsH/Zk7sMhlC1VnmL6xKi+WluoLIwxk4=,238654,1609|359,Tycho,Tycho| Zac Brown,,52
C0oGF8tpHOawyvZo/bSBEIXl+VZDE5MsOFTCAPHpd/I=,215904,388,Chakra Meditation Balancing,Neuromancer,,-1
nRht2wv0zvhXwbFJ36urO4kJaZblpXooAZFg9foo+pQ=,844896,1609,Floating Points,,,52
6EvAIekgXUES0sAM/8JgLlhXgwLjJw7GKZUsZdhYW18=,234382,139|125|109,R&B情歌寶典,,,52
Hb3kSzjh+TGkZu0VZz1TTbMZggmFg1rkrjSF2bp8dI0=,137822,873,The 500 Series,,,-1
waaSDUB+/CHkaBjRdo2DuV5jUj4wLHorEQtufq+m0yk=,185260,465|139,Stevie Wonder,Bob Dylan,,52
1slsCjfsJfM/44GBVCxHOMNqUWuWztnZ/IcIZMFaj7I=,226847,465,Ramda,Ramda,Ramda,31
O1UHJbfbwWSZnoqwNE9umjE0c2T8ZmGz7Bgzqzj1/MI=,221518,1011,Billy Dean,,,52
aMyAQEyfKMQElWD/X2NJpq2T95MPF9ybYg70zinmQMU=,177168,465,Sly & The Family Stone,,,52
in2t1NasVsJOk014njV7SVPMy6CP9qlPxnWgfSTQeV0=,221727,2122,Coffee Shop Jazz,,,52
hdHsta4doj/Bi0Emao41eSxjBtLoruMWgpHMB53e5E4=,203371,465,尹健,Yoon Gun,Yoon Gun| Sang Hyun Kim,31
XxYWK8VcdLHI04jKa50V+uQK3q2qVltYmOniwcozzSU=,270942,864|850|857|921|843,Maho Syoujo Madoka Magika Music Collection,Atsushi Yuasa;Sho Watanabe,,17
ONPzvugL1LplyXkfCfF7pmL3e7j9exOstIEmSx13k9w=,308767,465,陳百強 (Danny Chan),Danny Chan,Tang Zheng Chuan,24
PtuCYy20BixCTfbTnhuGgTUrQHUAA1t+9w/N9BmWwZs=,242880,359,Hoobastank,,,52
AOL1xT3h5gtox+o2Rv0+pY0FNU21pi4mnBCg7kHoFyc=,233090,465,Bananarama,Dallin| Fahey| Keren Woodward| Matt Aitken| Mike Stock| Pete Waterman| Sarah Dallin| Siobhan Fahey| Woodward,,52
tPd8acWyq+JIBocrsxcbLBzaGH0m0T9yiMyo6GdfrzA=,244749,437,BURNOUT SYNDROMES,Kazuumi Kumagai,Kazuumi Kumagai,17
N+ShJRtGs7uBMFBIlCj36qbZ3FeDo504kVRuogmQQHY=,191564,465,Dan Fogelberg,,,52
qCfEgAjw6cWUIZ9+r2KAcparlTLa0MPyr6k8gEoKZCk=,73885,2086|374,KPM《沙發音樂》,,,-1
SKj9fAPuHgO7+dOd/2UeX7wk/e76e5C9xymf8uJ6YlE=,396746,786,李欣頻,黃永燦,,-1
RsJc56W6f/DZFrou29FTEiT0yXGsky/0kji1Dv7HdrE=,364483,465,AKB48,久次米　真吾,秋元 康,17
0DftWbIQAo90s3ZsmQ+cJf74aAVl4ePOpG7a7Tp2qqw=,226580,465,法式多情香頌,,,52
PR7tKhVAxH4ABexpQmE8a7wn13SMqXEDdM7CdGqgvO4=,223375,451,張國榮 (Leslie Cheung),Paul Gray,,24
IlXREJF8N4mlhGhhpjbLkopNJdD82JVHy+hm0iQ8OK0=,155898,465,Bis-Bossa Nova - Um Banquinho E Um Violao,António Carlos Jobim,,52
IdfX53+PrKTORbuD7VtnDdrFPyYjUk7wMhNhnaoHxBI=,204892,465,Tori Kelly,Tori Kelly| Toby Gad,,52
GvhOvKxln3sWqp8NWsLRzZR19emiimvsPIUDlch8WXI=,250915,465,Jessica Mauboy,Jessica Mauboy| Audius| Leon Seenandan,Jessica Mauboy| Audius| Leon Seenandan,52
hUZiEwMG4ud8IAGKsWEptXxJBuB+x5tTMhr2fsFty1w=,276202,2022,Foo Fighters,,,52
k5a+wKYy6LRx9nHVpG1XZhfSZmUtJKygh9gV1GPzhKY=,245481,958,Alexis Weissenberg,,,-1
x2M/mXXo6VxaS7RiY4EHNSYwDurXHWm8PxHlgB22NiA=,162690,2022,草地人樂團 (The Locals),李牧凡,李牧凡,3
Yg+TK7KYu/UzADGcFJMOtLwRJljQp2+leXWXH2cgLIw=,236007,1609,Armin van Buuren,B. De Goeij| J. Ewbank| L. Jansen| A. van Buuren,,52
YGbBYCFcEBkDJd3w8mEvi+wwtyOGeW44tCWvujtMeks=,60682,1259,Snow Tha Product,,,52
0nCO0qtRB3tmYz+NyY9n584+D/WKDMzURA5/v8Fuv+8=,224119,2122,Ella Fitzgerald| Louis Armstrong| Ella Fitzgerald & The Ink Spots,Irving Berlin,,52
+eoy9UAGoQIZLKXhGQvorSf5k+rsW5wg8Ap/NppRnnM=,190589,1572|275,Father John Misty,,,52
Pqk9+7ktGw9xOUPStT6Ubm2l9CpnLGtbSWuOtQ/qHRI=,184087,1609,摩登電音,,,-1
SNW+AYDkN/zGs2WwoHlbCNhkqX9cuMW7+NQ1L08bXac=,172152,465,Kylie Minogue,Jim Eliot| Mima Stilwell,,52
6chWaqjjCN4fAKy4VLorG6c98vEC276hlB9SeOFVtro=,219115,465,錦繡二重唱 (Walkie Talkie),,,3
eSkBq54OCfA2jSnaCQx9uc1XYXnkK3LszMXmpIdI67o=,224026,465,Various Artists,Alan Menken| Glenn Slater,,52
Qdpqdlf2YvOt7SyumIHhooZoXtjAtLFUX6TnsVkDW3U=,213838,2093,Dizparity,Dizparity,,3
udByIiphyOjr4Ba8Il3UejpTxYL9Hzo/sSdCuJRazV0=,184830,465,蔡琴 (Tsai Chin),,,3
ze5glO9scATcCGkMz3AwSf4zBAbeeE7UU+zvGdD/PS4=,187199,465|798,好歌如林系列,,,3
i+T7+jw7cRnel/NRtLoueMyUDpW1RkW9ehfiD5abnIs=,308314,465,傅宇昊 (Dave Eng-Hoo Poh),陳熙/傅宇昊/劉信宏,徐世珍,3
nuPAdj64LvIZPBNi8XLwALde/K6S35RVGRnmemZKvg8=,246503,1259,Trap,,,52
WkR3AY1GhS3/LvZltYCsWcQdg8tFEpHC6h9MIFMcBaA=,262199,139,Toni Braxton,"LaShawn ""The Big Shiz"" Daniels| Fred Jerkins III| Rodney Jerkins| Harvey Mason| Jr.","LaShawn ""The Big Shiz"" Daniels| Fred Jerkins III| Rodney Jerkins| Harvey Mason| Jr.",52
i+d6avSLNBHeWBuOqLjLjYThbCykv9U35LYODm5AKJw=,367360,2130,Eric Johnson,,,52
Efaj3pPZ2MqvPyeMw5A4J0fQ/1s8FkAa+W+B+StMGnw=,233325,465,Lead,,,17
j4QX9mBW092WeVSJflN8IUdZGRKXUwjqVjvdmDeNCK4=,278987,829,許哲珮 (Peggy Hsu),許哲珮,許哲珮,3
3hjMOXQ+WB8u4vUQOH/g+bEHqzxX5Cs+YAEUgVoXRtM=,186932,921,Various Artists,,,3
Ifl9JdKzMjPbmTLc6kEg9Vf9iL/EJnOmCf69MKIK9a0=,194664,465,陳偉霆 (William Chan),,,24
BJOZZqnjRUuwMkksjM6tI/N1esl+en7vHNG7RPQL4vs=,284026,786,Piano Love Songs,,,-1
FPWeOEwMwVErZBOgRbSZW3a6reNToo5hwMDkrF/UdM4=,284583,1011,Brad Paisley,Brad Paisley| Chris DuBois| Luke Laird,Brad Paisley| Chris DuBois| Luke Laird,52
e4agmV4CTjgF1Xlqf5lPYM6k5CuVjOtMVks7NE3WDDI=,141177,465,Paul Anka,,,52
upB2XPNracmC9CGZ7WV5XgZEmtUf4OB8nZCzkzYyop4=,171270,465,High School Musical Cast,Matthew Gerrard| R. Nevil,,52
9biRAT5J9z9F8vzcZrx7KBPZI7de5hQot3G8jXO7n5U=,312111,958,Frederic Chopin,Frédéric Chopin,,-1
Q62zm7gToaq1zYmYj2pe+LkHG760LRQezbwZtbGsF38=,269662,465,林憶蓮 (Sandy Lam),Antonio Chen,Thomas Chow Loy Mow,24
DRu5/zSNM9QfRSlYHUjLgzc+vPOr46QlApzOO3IrZ/k=,116842,726,小豆芽,佚名,,59
rWbBf+CNZdjBzrYFG3MYVRLZjewOsQJomxSakKq6bYk=,175281,663,Willie Nelson,Willie Nelson,Willie Nelson,52
21KPObENYmy1GKEudAgOn0M9kBI205OjnUe5c0kBatQ=,233116,465,The Best Collection,,,52
xUhIx0lT/ggjhEp7drn8Sl9YdM6dHxpPrkVsx+m/s4Y=,234579,465,楊臨慧 (Yang Hui Pro),碧玉 黃偉霖,碧玉 黃偉霖,3
HHL2y0wxiNFzbohN32i1P9YNl4mf8qZcSx+fQ27itNE=,290857,465,Christina Aguilera,,,52
kJIvKElP55e7Q1B5IkbEUqIFB5W3PZkBrdOwEyZyFCk=,276062,444,집,Kang Hyunmin,Joo Sihoo,31
2qh9j4ns1yfYBr1el/D3aojmkpFknRb6BYYVjI4P1M0=,295218,465,葉勝欽,,,10
qFUO/SEBwFkWcFBcy1fdChTdVKCi2OnpRmmVuXWhtck=,194397,465,Magic Monday,Paul Najjar,,52
QcdUKxxZP0TmII2Z1LDvazTgZyNPJyRTJkAzfqkoEGM=,289715,1259,Wiz Khalifa,,,52
zEWnfJ90hijEHG25I9CIpuKZChMXDrDkKPr48kLqQNA=,212662,1208,Various Artists,,,52
x3Mrd3f+r5OwoY24Zqg9tqAg1FI05Nyqj9Cg3fZ/USA=,289738,465,BoA,,,17
Vxx7+j/AOAQ3jNW02ARQD9WQufSzJAnu15FSMV2Cj/M=,251611,2122,JAZZ CAFÉ,,,52
53j6oBB3eTIx1Rj0ceWje9GKXn83x5SLQss+uysVsIg=,273345,437,℃-ute,TSUNKU,TSUNKU,17
lrru2ABPUCURpleXjSk24bfwY7/ti76eQAU4+UwPqeM=,305667,451,鄧麗君 (Teresa Teng),Kuwata Band,,3
beGp3I9cjvA9zzBfHhNa3kZjE3u1iJKFQ/URw1reJcA=,262904,437,Kousuke Atari (中孝介),Shigeru Kishida,Shigeru Kishida,17
85dK9u+XZXCTnVQUr3fyBTE+emXlJnRrs2UVnwPP/1I=,119954,921,神魔之塔 (Tower of Saviors),Alan Ng,,3
S4TOgvEXldMdmiYYoBwdLuDFAYRJgqztlkg6UKU3Rv8=,201978,2122,noon,,,52
KM7jjmiJ8rqLWhuZUbm+zVJhNUP3ApPaPpIGo4wEsN0=,292257,1259,Frost,Frost,Frost,52
heMQJULk04UXJmxCDCGtGTP8Cggd9H3dxdyfnq/AsDA=,319425,465,李明洋,張燕清,張燕清,10
npdpwMYaSqG11ArMPYE1gzlqOX4e+hhWolI7tgKZZ2Y=,241554,2022,Slipknot,Corey Taylor| Joey Jordison| Paul Gray| Shawn Crahan (Clown),Corey Taylor| Joey Jordison| Paul Gray| Shawn Crahan (Clown),52
1ENI8wHJxooO5v4UxzQMx8yqOh0BjXtBd2mXt5YaTow=,1151988,958,Symphonieorchester des Bayerischen Rundfunks|Kyrill Kondrashin|Martha Argerich|Radio-Symphonie-Orchester Berlin|Riccardo Chailly,Peter Ilyich Tchaikovsky,,-1
kxT8k4sdxZ33BAMJjVft/gwLKHK/T0/NYP7ogOQ+GG4=,100937,958,Classics joy Life,,,-1
K1t3sHhFAL+Lrkj1QnH4rUTQplVn+TZ/9vHB9YnEsaA=,205171,444,CLC,Ferdy,,31
iOtYFv2Q9hzwfw0Gy0nr/mQCg2EtI2+7+gGBkKGmoWA=,211394,1152|465|1180,Bob Marley And The Wailers,Bob Marley,,-1
BvmKlD5oxK+DACt135JwD3Fs/KupUpX/KJRf0q4GzYI=,188267,465,Austin Mahone,Austin Mahone|Sean Douglas|Talay Riley|Alexander Izquierdo|Stefan Johnson|Jordan Johnson|Marcus Lomax,,52
NUSU9NHap+KWy+Oxz4RevLLQVcClsLaDt9c0vDPAlxc=,200991,1609,The Tech Thieves,,,52
SU1oeVH5w7aq9xouOPpOlyAK7aE9REonEOogblHLNSo=,164884,139|125|109,The Greatest Love of All,,,52
fQwBmfs6clto8r+Uz3gbyJMES3MN2b+wgCzVVF1ezi8=,119071,958,Elisabeth Schwarzkopf,Franz Schubert,C. F. D. Schubart,-1
DsSbwly5c7x5iijmCjwABhKi3A4a1o7PKcrL4KWc6tc=,181916,958,証聲音樂圖書館 ECHO MUSIC,Francesco  De Leonardis,,-1
OvW0fme0SpKFRbISyVxPDzC/abRSw2YK9P4uLzY3f1M=,66455,465,S.H.E,,,3
Wtwfsv3oghaFBf8sfISJnzdNsOpEP/I6x/rYUeNUrO4=,295601,359,Warpaint,Emily Camile Kokal| Jenny Lee Lindberg| Stella Mozgawa| Theresa Becker Wayman,,52
5pzKiLXnVd5T5nTVYHcJwPt0SlHswBeiyVOwaSyIFx0=,429818,1609,Darren Emerson,,,52
C75zm5HoI4zgdhEDEzNSgbD5RNBErOvk4kKXUPvZ4eA=,159346,2022,Gorky's Zygotic Mynci,,,52
YZu9Mouj4sGLLgxd1ebGcuAPPUvWYrbZRRd/2kqwRdE=,439902,465,Various Artists,,,52
f4VyY+MyOuIWge0Z7xbAGQYRyxG5dxCcMVn1bexvfuE=,245202,958,薛嘯秋,薛嘯秋,,-1
Cgf10dleHULYhGthCYJxPXR5BhcgwK/fE3wozCFgUA8=,171676,1572|275,Happy Millionaire,,,52
fnoeHeu0gqGgXL6d41BsBSWYPPvfcxb/NlPbo1zyIqQ=,133189,921,Luis Bacalov,Luis Bacalov,,52
MK5wM2Lf664b7rd6xDboyIfaWkwc1a3Tujov50vAiqE=,216920,465,Astor Piazzolla,,,52
CaBjCWlvoybCDgTibrS51aIn5J5s0bRObPuYbMrSMTQ=,122688,947,勁樂音樂Big Bang& Fuzz,M. Slater,M. Slater,-1
vuKJTNscywtl6kgtUIFB+dJev7SfPiZOPodBzQUDK6s=,289228,465,ANGERME (アンジュルム),TSUNKU,TSUNKU,17
ETGHMDddzr1wUeUX1epLqUyvuXyZQeUQxxWF1nxildk=,256255,2022,Snow Patrol,Tom Simpson| Gary Lightbody| Nathan Connolly| Jonny Quinn| Paul Wilson,,52
Cv2qgX0+iJMiIrWo3qEr5bPy6Wq4ObL2WJPeunZMJPM=,219753,458,張惠春 (Saya),Xie-Qing Pan,Xie-Qing Pan| Yu-Kang Wu,3
fdG4IOK+e7gWpxxceMcoMZrp+xDGF2r64mTERTOmzz0=,184842,465,9호선 환승역,Kim Gita,Choi Ribo,31
alOPBGGx/i3IQMBXug1VW58f+Y1cEvivIE/YP9v8z8k=,250728,465,陳淑萍,,,3
y+CLU0R36VuZ8ZYYV7iZDLKRzmIYZoeAUyQcl5Vmt0c=,269351,465,Helene Fischer,Jean Frankfurter,Joachim Horn-Bernges,52
fBt9sLIp2yCnclLa88TJ+nxSxoHqpxbzg6/Kt5LSRbg=,212520,786,Richard Clayderman,,,52
SEg3EdV2KZVge9XA95G6tpgG9v6jJ3yTb3FNBrYBSqA=,100310,1152|947,Various Artists,,,-1
e/NrZqvY9Lodo2EEAST/Y/CI3LZcS4KopW+aTVCQFIY=,204173,1609,Aaron Ambrose feat. Paulina,Mike Oldfield,Mike Oldfield,52
L/V7LkApTIEfDs1vmbJPvSAhS45f4hVoWNhBHZ+j0+Y=,120604,864|857|850|843,仙劍奇俠傳 電玩原聲帶,,,-1
+S8+LCMmm8N7xM9J+s9utv6kjCJ77+PTkKf6Uea5Gqw=,225071,2022,ONE OK ROCK,ONE OK ROCK/John Feldmas,ONE OK ROCK/John Feldmas,17
2TfmVw8LcNDdwJRLnRbTlnyq46P5jLhOZ2HNqbhD09A=,402308,465,Al Stewart,,,52
vao+ys/yNmN1zlmFtdYBAxqkuuCPWrVBL152kQytX5E=,202849,465,Jessie Ware,Jessie Ware| Benjamin Ash| Benny Blanco,,52
E3I24Hf6ut07m3zNTDbpdJa8pvCS8Uor/pMDuMqcIn4=,246909,359,Amason,,,52
4KjOqoDl2ZxEyRaJloPOBMOaXg1cgnRmRLNqglqoweQ=,262246,465,胡彥斌 (Tiger Hu),An Dong,Qi Fang,3
/MiOminTOGq7GmK4YbCaouEtKvTzVWc78YCUgrz6pn8=,409739,2122,Gonzalo Rubalcaba,Bill Evans,,-1
jbjmsFq2ueUCKR7YZ+y8oQAJbCBhWiiEjwdrmIwdrT4=,235520,465,鄭中基 (Ronald Cheng),,,3
NwJ/1eg/VprvNqZ6zTwEk2VPvxNvT3MfGZEvBHkZa84=,247942,1259,台客嗆嘻哈,,,52
V79x8csI9caIzqqrQnfrcM7qJ7uINnBNyrZbL1HxRW4=,233952,465,蔡秋鳳,,,10
SUp/UOcj0iUXmvn5S4/57leJPy7eh8jNwvCB/xlN/BY=,116982,726,朱可昀,,,3
rdQJHjySfdyNosEVfSVNi0q/PGOtE9Pj/kkZF4BggOg=,208796,465,Skylar Stecker,,,52
nf5J+QoIhrF9vo7DsKYN9TArrif7ukiWCpU1KBebFCI=,254432,465,巨星系列,,,52
IWqGZnCZIc5UlnlXRyC04g2a22Ka1Jvduvj2RfCx400=,173963,1152,Chine - Classical Music of China,,,52
XMURitkPXw+5M6xUXxMhpuWJL0THp9dzLvMGFQBPSso=,263592,465,符致逸 (Adrian Fu),,,3
VMGEFHICtMRYarjuTJdeyMMO8hx8rpguF1vLWy7mN/Q=,319994,2022,Black Veil Brides,John Feldmann| Martin Johnson| Andy Biersack| Ashley Purdy| Jeremy Ferguson| Jake Pitts,,52
UoYue+M7zBdaS2VC496hiGfpe9s9BEDXu5dfsK7urCQ=,178189,1259,Beastie Boys,Michael Diamond| Adam Yauch| Adam Horovitz,,52
Jvw/idzQLj2DsrnBlDC4BSdbvXVxh9f3056dNcj4Sos=,301766,921,Various Artists,,,3
twNRe2EPeScH94/Wm7HDr14Lu8+ld8MEYUW12WlIXy8=,226203,465,Modern Talking,Dieter Bohlen,Dieter Bohlen,52
yzLNbksC+9NgEMxZTfSFusVsdsxq0tDQ8htR9p3oz8Y=,209328,465,Cher Lloyd,LP| Catt Gravitt| Robert Marvin,LP| Catt Gravitt| Robert Marvin,52
AgYVche9SqvuWO079/krYWO6PqTAq0FiNesDu+YebzA=,191634,798,鳳飛飛,劉家昌,劉家昌,3
IH4xggCV8RF5oYoOtaPCWaTWde9lx8U2390fEe2HbMQ=,291422,465,℃-ute,,,17
5IN6EmW2iUFPxF8xPDxlFqx2rFmOPNEIjD2RlRSrCXY=,315884,2022,Bon Jovi,Jon Bon Jovi| Desmond Child| Richie Sambora,,52
GMlayWwR3jYf/TXckx4mB0Xn8MkOJfJ+vgDc/56MCgc=,207134,1609|2107,Tobtok,Tracy Chapman,Tracy Chapman,52
dzii0vafdKuDSXk5lQzmTQC0u06ZntqNR9AaUod8xag=,176332,465,Gary Moore,Rogers,,52
x5LY2Cww0UZuc19aEcRFeMN3hFAbL8etgV5/GwBE/CY=,184180,1609,Various Artists,,,52
tVENLtEhJnujFGJsR7Z7RZkUmQWluzPHTp+ztRYyGiM=,182323,1152|947,Classical Music Songs,,,-1
Qut1ONC3KAJIk2jJ6+2tgnmydmeYLhKuq+8BwBAZpVg=,441643,465,龍飄飄| 羅賓,佚名,,59
OIxmVrUMBllxz+BWvvCUz6DzdYtkz6YuH1XKfN6bq5c=,354873,465,Lee Dong Gun,,,31
RCmHZgPQJSl4pmRx+IQQ1c34UcCzWUgTFEE20W7HPlk=,226440,465,D.L 羅時豐 (Daniel Lo),Kosho Inomata,,3
4prhzXLcBgZywThNLg2UDZeVHcJL56mkVLYgyl1gW/U=,115565,786|958,發條音樂廳,,,-1
ZWVS2OW4V5ASPtXNr0kXhG08KHsWA5tCv/eKS+5gMpI=,361441,786,Kenny G,,,-1
R5U0mTxi/xElvFxhp5PvZwDQuExJz5rFV/MtKFls3D4=,321227,465,Yui Horie (堀江由衣),清  竜人,清  竜人,17
EYja/eQOYp2mydfALm+Lsxwnz3N0EqXTIBXwajfm5Ac=,287817,921,大愛人間,,,10
ukC3VyoM8tHdp497A2eqCg5TPv79QMjnAgldUPym1H4=,188604,921,Two Steps from Hell,,,-1
1nbieKpvU48AiSn4d8shNpaq4MOf1EKSyFYzp/KX+AU=,170213,465|798,金韻獎,,,3
YS7M/BXO7SVLNuvBfq5W/mMMl2v9qyAJ9nC596iHsZc=,218070,465,Conrad Sewell,,,52
AM1PBo6OxraiyUuYpnne+yDOc5SQbu6penhUjSWJC6A=,265055,465,陳奕迅 (Eason Chan),,,24
2ztmQkUThNJyAF4kL2LQiFNdnZzh1URNj5UQjYyA8/M=,270942,465,張學友 (Jacky Cheung),Guo Zi| Yiu Man Ting,,24
XPpm/9HN1oTMJ5cc1BW4rcbdvGM8kBQjb+Y+TtuIzOE=,222493,465,黎明 (Leon Lai),雷頌德,易家揚,3
ZarkH5fLcxm+bJ0zRkBBFHsH5CWSDdI1et0VO6ZxYM0=,360203,1616,DAISHI DANCE,久石譲,,17
N1FzNcXRVM56iEVz4ebZqXOjMdq5SKh+fDiCHCCVT3E=,247431,1609,Andrew Rayel,A. Rayel| J. Mendelsohn,,52
P/yspVgmmVx9LB8cXSZYH2IMkybXuv5XL1DS4WPYNkM=,288078,1609,Otto Knows,,,52
rz21IXiXEVJAblR8F3FLyRhOfw9U4wXGXvote0q4pac=,256731,465,Various Artists,Lee Sanggon | Wasabii Sound,Lee Sanggon,31
xVQqWJnGuM4K3r8je3Aa/jluh+4GGVrDibKdKVjHv+U=,277629,921,Sentimental Classics,,,52
QDJjeMSEDNqwIkNle7TWsbe+mRwxXMAOdGYyzY5OiW0=,321317,465,輕鬆玩樂團 (relax-One),小毛,阿貴,3
2az8zSdcBv4QSCq4tlace1dsJwfZmcXCUzmBC3iMM/U=,207447,465,ChianoSky,,,52
EIOiWX02LtAGUAh+9jibZtCBbsCdxgS2cPekE5VlPM0=,196858,458,王若琳 (Joanna Wang),Joanna Wang,Joanna Wang,3
vfBO9gysVw6VtHvJ1t94XoSJ41i3UQcoF/Be6f5PHFo=,181916,465,Various Artists,Valle Paulo Sergio| Valle Marcos,,3
VPrev5SfHlU5fnB+dLyaz8E09SdLDARmQTSn2eQXWzQ=,176053,1609,Sophie Ellis-Bextor,,,-1
ckf0Ui2BsHmEPlmsdZvR1eeSHgt5lIrHZA7awST7Y3I=,249568,1259,Younq Dread,,,52
9VXGbhPytN+bFlKTM0+DcbOSbcifaS6m27znoA9/pDE=,254328,465,吳申梅 (Gigi Wu),徐偉銘,徐偉銘,10
o0TNsXE2GRPcV39t7v81B1p2mdHoX3vzh/mA2IsNbEA=,253387,465,Groove Edition,,,52
ikxODM2/GUDst7Lcw3j0v9seimB09tiGk71YQx3se7k=,129985,786|947|958,証聲音樂圖書館 ECHO MUSIC,Alessandro Forti;Francesco De Luca,,52
Iznuev2h0vuLeJeuFXcQzB3evyz9i2vg0C0I1L9BqeA=,154366,1609,Flume,Harley Streten| Otis Redding,,-1
dHO8CD4vXaCeyrZgs8nG3W7r8Lk6EE1SMVJ4ieEDlZ8=,236517,786,莫斯科新愛樂交響樂團,,,-1
OI6Fx0ZdHvotXqJlo395zZ34FFLfPQAvm4uaX0avw4g=,249636,465,London Grammar,Hannah Reid| Daniel Rothman| Dot Major,Hannah Reid,52
vuQLGvIKlusnjXwmzH+NSI5FymhjBJgW8gVhY2l2LAU=,3903530,1152,Spa & Spa,Neuromancer,,-1
1RzxlC28Ut/gTEaXL5yQTQbDihElI3c+SWHHCax0Dpw=,304992,921,電視劇《嫁入豪門》,劉端端,譚旋,3
Z20Xu3jNNFiV2EAF/WGWOccMB2ooLrrcM7GQn6GPMZo=,251402,958,Jacqueline Du Pre,Johann Sebastian Bach,,-1
jT5SxAIE4o8a5Bx19RKQX5Gc4vHyvtrHE/RV3MDaSCM=,286876,465,Chris Isaak,,,52
YkQ8zJ6cE9/VHdVtGWNoLvJRZqzgc5nLG32UkdYEzjQ=,239595,1609,Polica,,,-1
eq3L73qWdpzsNAK7mru6Lj+XEBJ7NW+dLOvEUHH+ul0=,234579,1152,Violines De Pego,,,-1
DSR+UWa5UqkDwbd9oAHEDSfPO8LGtN36GfyAN0dW3Zs=,224676,465,Christian Lalama| Vivian Hicks,,,52
wToOJfiXCGMcHV5C3o9tLEcfSdbfNkV8Ni21GUOZl7w=,337525,465,Common,Erykah Badu| Raphael Saadiq| James Poyser| Robert Ozuna| Glenn Standridge,,52
+L6jySFY2ZqtbqsxChD7tGSIwuY4cZSZdNcTyyu2HjY=,277106,465,Sweet sensation,,,52
tZZKEiTe5VM46ByNBu4RJFUj1Gj+bKShira4pOChqJo=,535081,958,Various Artists (Pakistani Film Soundtrack),Hans Zimmer,,-1
brTCSZ29NKqqgTiSxKSRkUy2gWaxSzAUpFYLjC8I4dI=,208979,1011,Florida Georgia Line,Tyler Hubbard| Brian Kelley| Joey Moi| Chase and Jesse Rice,,52
vQ36sSOSX0aahAxrc/KpfEuinxYaFvFVz/IlaycyFq4=,278784,1572|275,Endtrocity,,,52
nFPlKnYrNY8eVXsaXpi51skEcHQaKIeUJCIo5f8V7WY=,235224,1259,DJ Panico,,,52
KPj4aUf3fqDWrEqtDIPleadAn5jilCgi2Yyrs57gXx0=,187431,465,Roses & Revolutions,,,52
TD7QIEHnvXpNKdkSQpARzNP1ECw6BahkOt+RCac8qvE=,175098,359,Stereophonics,Kelly Jones,,52
