msno,city,bd,gender,registered_via,registration_init_time,expiration_date
gNr2d/nyajSaGGCheYnAcjnyhiYu+XvG584ASTSH22k=,1,0,,7,20120102,20170910
+86eoNDL+j4veCWoLnn5g3JPFR2FO8B/ith44b90IsU=,1,0,,4,20161016,20170709
GSGTt1HXmH4F+YreRJZv3l4hKtGHrLCXElymA/CyRvg=,1,0,,9,20140731,20160720
ilxTb0M7u7WoE6cmsV5efyjA01cjU1iIdpoBNMOyBmU=,13,24,female,9,20130513,20171013
wefrrqyI1gp7WHdLMuWDuKhegiTtj3ttEm76WpRNje0=,13,30,male,3,20130129,20170930
qstcmSc+iOclrG8EdIU8moCCXRr00E1kYgrDAhhovF8=,13,18,female,9,20140318,20170529
e2e4ucLOtifacf/NS/aXM2rld2A7ycTzIF/I35nNxlI=,1,0,,4,20161110,20161117
luGtl6hPwbR4Ir4rm1S3JwPWlUWMNp9p4FGYm0O7kS4=,8,43,male,3,20140623,20171005
ra2DTASv5XSZbGOn70mBuKI9OvkK3GF1QG6foODe+AU=,13,0,,3,20140321,20170914
2hTRw28nMYqtvY5KXzEiTTxPHymaXbKV+/PezKdyCxM=,5,24,male,7,20111210,20170917
tVjtGpcE2T4nk7Qkc0w4j6rSg7QOm8d2pe4haC+ICnk=,1,0,,4,20161113,20161120
N3Jm6MO7U4xao4lNtNMWcvyCQ7g4E5DvPFAtsrHhwTA=,15,23,male,3,20130202,20171009
Qww495VE3lxh5FrummROx0EvMQIv48isYIKJf0bANF8=,22,24,male,9,20081130,20170929
gYca41ZniChQb0cZFmlmDFFldYc0JWPGzue/a9YFPoo=,13,35,male,3,20170203,20170206
mCsg9QYeWvcg0IQOWoeIg0+pRpnXjMBOtyOnxuXuGEg=,1,0,,7,20140322,20170909
g1ZZPba9RdBTDNn/qGtehC/U5R/4v6+x7PociOmgMtE=,14,29,male,7,20121101,20170909
G/hpnl2qp4MaKBFvxwA+Mmk3bQoCQBXxuyZToSIXps8=,21,32,male,3,20120918,20170925
5U2Xn1Fc++20xVOzCXY74w9OTtUZuRMcLs+LNyW3TG4=,3,21,female,9,20160821,20161119
7Vl0ulDE/1pwrvyLrgz3gOy+ro3chfhqAeRyYKRGwDw=,1,0,,4,20170223,20170226
q+AUyCfuNgDUQRBDD0BhpT8MEWAM3GvX+bUzKu9cy60=,5,20,male,4,20160902,20170712
XPzy95eJKcaBJTMt8VBWoFyY1WIaonJzxF5W3Li/cf0=,1,0,,4,20170107,20170110
gNynxFdXKcAKqeTjuewSNd8PHeZJ2IfvBjos8vIq1Jo=,1,0,,4,20161213,20161216
R0Ip2AlXwNZ15xtfCH7O9ABUe7OPyFaMVDzdoO/moCk=,22,25,male,7,20170117,20170917
qGtkZ8g282LMQ+fcDe4xup5Ebx6UoA0vToXI5ZZ+JO4=,1,0,,7,20110117,20170913
Qj4nzC5uJON6CKo2weLom4Ill8tyhbMG+/GWeljWnzg=,13,18,female,3,20120915,20171003
L1U6TfbVwpZevWWTHcL+dk+u3iaabeTVJAJmH3U/qTc=,5,32,male,9,20111211,20180131
sPQULrP6fN8AsBSRF/8XA5N5vBHAyhvcwBI8O0tw1pM=,1,0,,7,20151220,20170920
ck+yMyvTeJo51D61d9vdbPqMygLzzT//ngCjXTeMBpk=,1,0,,7,20110523,20170912
QiqpP+D5KQR0gL/55RfubwSKgLOcz//MnAeb9/5L8vE=,6,27,female,3,20150227,20170816
Mb3ymxGgsScKKrkGhpxawgfRq6k44NJmdpGqUxK6QZ4=,1,0,,9,20150911,20150912
O18F2FJ3ndc0Dbb4SZRrdoI9xODS9Dkm+1y4xYf9VX0=,1,0,,7,20160130,20170930
qAH0XDQw47o+UPnIAE7AdoVBo7jqx+53K+2Gzyp3v5A=,15,14,male,4,20161121,20161128
Xs8VEzP5uVzdpRlv2FA6PKW3UYgJrWBl4VYuCbeYVaQ=,1,0,,4,20161209,20161212
2+DR0O2z/72x9dl9tVKkBtHkF25onASVOYH5/QJXdQk=,10,20,male,3,20140308,20171013
RK9sL1Bb6mwW9+l1sSjpxcMSK6EPhvVQr8NOJbsQpB4=,4,28,male,4,20161018,20161220
lYTSTc5N42yfMaxnuN+LNDf+WWdY+8TctkmNU7VhlVc=,18,27,female,9,20121210,20171011
8x1J9ubjs9XRpWOh/GNVohLwu2nltHsfTaPDyWsjKds=,1,0,,7,20111228,20171006
8qKy62HdF+wbQt6mkI/iEGPHT95kYx4jm2H/0NyLxEQ=,1,0,,7,20140405,20170930
zCdxKe0MTZ9lbgHRoofagSHVnKmqL9S8VLaoM39FBEM=,1,0,,7,20101117,20170917
NGRECx3GfpSslIuNFtrnqQOgcrjGQNM15SK1pMLUnBk=,1,0,,4,20160811,20160814
dWsMMROkL8HgVY6/6FffF7Qev4eG09vpQw2eNQuIShU=,1,0,,4,20170103,20170609
uszq2ylKoWwlEZTGgMxfZkbElMaf4L0FYCoDMiS2Goc=,1,0,,4,20160902,20170920
Qrn0LDyYbh0mR0lueCmUoNjpCFboMmp8xzgYQJkGc28=,22,46,male,3,20161215,20161218
odBHwSpVt4JzYfFy5/YjxlAxBrhX2Vj1o+Wce0XjSbM=,1,0,,4,20161230,20170102
WxVDqzQxQbqRTw8jpKfFnl3ZR8w+GrVpTYt+8yb6x/Q=,1,0,,4,20161101,20161108
qAHA+zNEPQpYwNv+Z1gVAwsd8R05Ic/ioOIT3qhb808=,1,0,,4,20161214,20161217
o87FDmimax+Sy6ELfyjPJUD2RCzQ40/PfVKtuHV7QWk=,1,0,,4,20170123,20170126
5YxuE+Sd1EIAAT9ftjGvb5a39ybtliqRD9H8GcIzwyQ=,1,0,,4,20160909,20160912
Ufu4wlZvzfSG52OM0hNNiSH8/4wjek55YLr77/iqNKU=,1,0,,7,20161125,20170930
3MejyHA+IREKwiRxdxQafTHKEM8FUSOZQBXZNKY7NX0=,1,0,,4,20161112,20170610
5OxO7Ry1pei7A4jYfnemcd6bIz9hg05la8V7aW3HiWg=,1,0,,4,20160921,20170713
sxEgPiP9b7YEOJ/Y9OQjpPiQUvLdKutu0u7pLDTqEcg=,1,0,,4,20161231,20170103
oS4x3xIW30+0fKazH5AhlK7uTkkxkPp7uHw8z8PTKY4=,13,25,female,3,20140527,20180416
O4/thKcmCgi/FgtAttloEyabOW2IZvoVk2KXW8yw3dk=,22,30,,7,20140513,20180718
Fr8NRTlan6Q5Ie/hHTkSes2Pz500hXN9Rat7rQHSgy4=,14,30,male,9,20111207,20171009
sfT9BOFSIex7f5nw2a6jhvPcYICp43Lv0AalYl7Wmyg=,13,22,male,7,20120526,20170914
IWL33j9sPK2X4Ubw/7dNpMn2oYxoL3zqjH9LTCLqckU=,1,0,,7,20140620,20161211
MPYPtUR6jNvQeZK8ndd7+TR+k2kN7Bqadmpa9hdOKdk=,13,22,male,7,20140311,20171116
Lp+i++1ZKCgrCzZfSvgMgqcxGZxRVNXwZ6uO5LkBF30=,1,0,,4,20170101,20170104
qi34hb2HWz1dcv0Wa2aSJY6ZyIkMJ0RMUIQUA8STw8Y=,22,23,male,3,20120609,20170225
2cjw8XhWhbrucHT/kA7M28FOl6CTHdesAq3bZhggX0Y=,1,0,,4,20161016,20161019
TH3cfuHW5ZD6GqNHIDNyn/3IEKWHVcP53jn7O7yMMsQ=,1,0,,4,20170218,20170221
PWrvgNBixWm90FW3QbKplTMYwP7uJkKeUdUief7EZPU=,13,31,female,3,20160920,20170322
LXJXTog+XVnELjog6SOrz4qZWXqCsGL2cYbA4Z/TFvY=,5,31,female,7,20160804,20171003
qQEfAs03cSDcRp6oK9RNJnlFD5h1txSns+DsH6lVso4=,1,0,,4,20170212,20170215
JsoCXkLy8+8lmnBHmhGyenz5jRghtKxGxs4Ljk1L/n4=,1,0,,4,20161217,20161220
ysh0nkRuN4vkNlj3PRFAp+ClqT0LkzuDRozo5s0jW08=,13,21,male,9,20110819,20170906
2Zz8z26zheb9Sh3+HEpjfQObky936BZ67r8XQ0mAl4I=,13,27,male,9,20060709,20170708
LpceN2P8pJhyZ6zM4+lYFX1xOGmxwWWJvhprEMFdBfc=,1,0,,7,20141213,20170930
jh+yb0KWdvkN7XH/w0V+3GL75XIp8ojmJKYJ7L8qIuo=,14,34,male,9,20041003,20170916
Mt0RpDOqr8Z76A4Kfdtn7hEPCNfRVnbZAZTQILJtcoM=,1,0,,13,20161220,20170505
rs7OD63ejDmVQs4VCLC6Q1pFfVx5wVYqNExywY1xpGo=,1,0,,7,20160827,20170930
Cgpf/2NGy4bxKK2nPPZgDLHM8AkXBOukfay137Ni534=,1,0,,4,20161211,20170925
+3fHO3QeeQv8IY1RptwnwKpCjwnUOBX+U67hoFXDYmQ=,1,0,,4,20161119,20170610
IpozKiQT8ZahiiLqpE5v7dWrSlvoMNZUm+AnPqESdU8=,1,0,,4,20160903,20160906
x6sqqb/eOfuqJ6npKVvjozzVevsd244uOSH/BZANhwg=,1,0,,4,20161202,20161203
2IFeapZ9l3V6Ht9rNgKE/2KV1K3I1rWTzr0F4P6IeVo=,13,20,male,3,20120822,20170709
7Ld8mRC7//XD5BJyh8Ng19ysx6SMHgAp7ozpEh3zNB4=,1,0,,7,20140212,20170912
cR8H02guXR2EUQpsR00oYLGfrA8j7C/jDPO60evg5oE=,12,53,male,9,20110915,20171003
2L3q6ZAEugqLjChoSRbv/cCWX7jXAg+a2IFRDl7wQz4=,1,0,,7,20130807,20171001
gTYU7/c7Beb03aKvhdecNm8rbkPfEtdBMUJv2SFWGHU=,1,0,male,3,20141024,20171008
QP5kwncFIh/ccchngLTuz1blLL2ykkX7BCPaj+whGxg=,1,0,,7,20150923,20170922
0SikeE0mXj0Jmev5CQpb2dZl9KDnBv86E8m2wCZ1sfk=,13,18,female,9,20131021,20170806
3YWp/Xbq7oJhTSPWmW8S1n6Zh3J4zK91OlmQYceVzgs=,1,0,,7,20161210,20170910
Sfy7jiyNYDB5LCWac7DImGx9lvctqO4OS9L8foG1ac8=,13,38,male,9,20080319,20171009
E+ayfr4h05wmeAZmsSpPjq0OKmicOkFNo4+ufc4JF2w=,6,42,female,9,20071230,20171010
AnrmNxaRoDpLbCLZnolwMfVkkDrwz7k7LJWcP/M7+u0=,1,0,,7,20140624,20171003
ZeAjoaTSpRDXbaKCDn/z/bRmhlPipXJ2ubtHbtGWsI4=,18,17,male,3,20120619,20170611
WnHs8s07XgV8l1ZUcfm1f6LoDVRPBknBAsMw3dN2OUk=,1,0,,7,20161119,20170919
DAOfdqa4o5OmXhxaV+xGVFhGTHB8qouQRyinzNrltM8=,5,31,female,9,20120108,20170916
+uHZgQFW7IOMukxw7IzOOgUOC0c4GsH5FoDxFAblTus=,13,27,male,3,20120608,20170611
S8vNwHU4bZdBKM+Y3Gt5fE3XAAdVU11HuZz/fOeFKSo=,1,0,,7,20110622,20170908
aZthUKb9TMygOvefp6mGDJpmH9+wQwlW6AuY8f9rmUA=,15,43,male,9,20091228,20170709
8HBCZzKq2vhveQ5xO5y5fRPGyxB3Ip0k6byBc0pyT+g=,1,0,,4,20160419,20160422
r6ehoTtQb3pQ7HHw7On5RSvTUburZ9X4voGO1b2yU8U=,1,0,,3,20130601,20170609
JY52MLzdmiQUyMZC0I7Pk8lkWQzqWAPkM6bCD0OB0AM=,1,0,,7,20151127,20170707
yeowVOwuBlf9/tsxXOKwjI5Ri7ux1o5p5gYh6BAEJJc=,1,0,,4,20160917,20161204
9ornoVY6CauC4dUuuH2QUHgd0HAedd3OyibsmXtP41E=,3,22,female,4,20170109,20180209
TvHa+2G0arGOAJMLFF6YwWoXm9x5PW0SUeAsSmD/GW0=,1,0,,7,20160303,20171003
sKIkH+BCND2E5Ej38cMJM7V4evXfKgUK2yV+3gQu2pM=,1,0,,4,20160426,20161215
u7yC9M35PIJZmL/Fr2TLXY87eu39OWYDEy8jxmI8P5M=,1,0,,7,20111226,20170914
ge6UhzM4yJ1V6VEuVnMY1a7OPMyBd1eDl4F06SbQPV8=,1,0,,4,20160201,20170612
4a4vJGrr8phWJqFfDC1SzPtEJ8LFBM2c6foMRUkmKIQ=,4,20,male,9,20091212,20171114
tMUF2U8CjK+MnsVn9UZnR/2Wgs8mozbcGcLqpZWshpM=,1,0,,7,20140628,20171116
Xxm7rwMHmqJc3iduW1dgrQ1j7WvlECXf3WBUgfaB4GM=,5,25,female,3,20130722,20170923
wUlT8ef2MQKLJ9ZOnShesp4RpFYM7sLrOhi/ZSYl038=,1,0,,4,20161207,20161210
oy5/1gDJ34wYlODUs/ZkCtH+fA/WdusEgvNI1oIqpRQ=,13,39,female,9,20110801,20171008
nvQBdOzOAf8YRFmvawjPG5evkdpQP1LHcEvOUs8zd98=,5,47,female,9,20080404,20171005
rD6LOwLQtfV3dARiU8kfjm3OIuvdqBP45HNCSlqjJrk=,1,0,,7,20140524,20170930
0iJEpVfKns/r6hJB4WhdNwy7mu6PfDYypP4kVF5WyWk=,1,0,,9,20140614,20161203
dm90DM7n5ImHFtOWGUWRUaHYUl+iBVS6Jtroj3lu4og=,1,0,,4,20161124,20161201
GhIruH7FO+irz6muaVpbqn4MTv02HqlsWDTwq/u+ywY=,1,0,,4,20161203,20161206
+XsXM6G4UNrdF3AWAsF7isUepsmaf7mfMOFh0bNMJYc=,1,0,,4,20170117,20170120
aef6rIxSN7VUBXWbwprfadK0qoBFUybgh5umLrPVzs4=,1,0,,4,20160905,20170618
WeDfjTjsyyhjqK/XJ/qRiOiRHuXo+SrWG+/f5ZBEASA=,1,0,,4,20170207,20170210
Hq7OfvCzacAJJcqVuUdve/+leLO6VVdlNeYOXqt9ef8=,13,0,,9,20150903,20170913
MAmkeH3Jbv1cebmeWpGDCqyGC+8ekvpucI6XnTOG6g8=,14,34,female,7,20160208,20171007
A0jjiJC62ivuprVbdlBjLc7wD7F76pL/rTFtVceFH6U=,1,0,,7,20151205,20171005
IGoot/amffj5sehQ/jaJwsJUgpAnWdDaECP7OM7qVec=,1,0,,4,20160317,20160320
P6NQ0E1i/i7QvQY7HWW3XpQvhx+uEhzyI5sNLAb2zZA=,1,0,,7,20151104,20171004
uVMg4hSqpLTHnvS//iJm02Pk9qiUQ5Zieryf3Jknb6I=,1,0,,4,20170122,20170125
IfU3va8gMu0CWM670lOFFSeg6Bs2u61zKvVaMC7JOw8=,22,24,male,3,20141210,20170926
XQuQ+/Dy/hTHSLg+y6bSej71E1nVLv2Feq5MtTewDg4=,1,0,,4,20161207,20161210
uZ3i/qf1rQOB6wCHC4119PqmDGF1WJAiep5Zo2muj4A=,6,26,female,9,20100314,20180330
NWxSnKYndp3clUJ1kR5Nf0jrxIpGwqlxkhfAyeH1VVk=,3,22,male,7,20140326,20170713
w3Rglc/mzya36xjUgjjizs4FWjcXYbm6ygCaT7Z1SHM=,18,21,male,9,20121007,20170710
/j7Rf0JxR4scZ5wicF0s57PIrkbkbZggc1ifpCmY2Ts=,15,24,male,9,20110218,20171002
20P+0zf8JTgaSJtgUWuLZ9/vb9oKuBvPT7ANZk1thsw=,1,0,,7,20121127,20171005
DfzgrTesv7Y6OeCAefQ6WOUPGAk0NXSuqm4WoLzToV0=,22,27,female,9,20110401,20170930
vy1/rtzJQDJu5oZgc8EP8d+++83K3h71Bsd9kFZ3cc8=,1,0,,4,20160907,20160910
TcSFw5lF9zA+otG6Vc0cmJfCHTgXXpOT5PhyTOnsNAA=,1,0,,4,20170123,20170126
df4McAxLMjK9hgKuXG1/IQOd+1SGbaRk/qno8ElC9k8=,1,0,,7,20160619,20170919
QNX6F3OuAxyvkCfPOMsb8zIN/+AOKmViUousDc2Kopo=,1,0,,7,20100810,20170910
sONnR8UJPoWuY1RnZGOQKi1Kk4F09GXOo3Z/fyXe7bk=,1,0,,7,20130706,20170916
ouzfMJXLHHe24g7VaMPLBhO23Hv+IYsUPJU6mBckF4w=,1,0,,4,20151013,20170610
P+xL2jhhwNwqzMyIJRTSyc6mIDXYPXmvgqUVgZKdZTs=,22,45,female,9,20120609,20171119
PbzT+Wzg1okQLoXxYrbpoAYbJ7hwuRCrKpTJpIjrfWo=,13,28,female,9,20150127,20171205
nBoW5KTiGftNwwqRPaHmnhvX0KNL3AxNG+wxdobdPU4=,1,0,,7,20150330,20170318
ZbR6d4gUx1NfqectBThzPJAp7M36BvwcdH0uOvSbfWI=,1,0,,7,20151203,20171002
CWoYoqn2Ng0zrL4DLvdyoE+nkfUDRS0rfl79+Iq0fGQ=,5,30,female,9,20110907,20171008
tu7Up/SCKLjHRP5q1xrqeu7dBTb1qBaVC/h++qbAnPA=,1,0,,4,20160116,20160119
xeUNWhp5VFdr+WlC0/OFPFmQE/Du0+u78EAQX0OJwxk=,4,24,female,9,20071104,20170930
Er7Xsq/X2xEqRIZLVGGUMwBcOIoeO+atieFi3yKhhxI=,15,37,female,9,20141231,20180527
le24Nlb8degChKAAAyXloWX9Dk3R3Cd1DeMJbjjJDTk=,1,35,male,4,20161128,20170107
6FRcPTRRN6FOqzXjbOt9OcFuWVnQHA83WjbMPZMoit8=,5,17,female,3,20150203,20170809
S82XtunZw/v10oDmpAKfI2l3209/FMSKCQvQNbOaelA=,4,26,male,9,20111128,20171007
e0NWZVKxiCrgIX5Kov93nfWAprnMlL17hbwTt6C1BXw=,1,0,,4,20170102,20170105
DAwhdwD0ELx0f38YZCKG1q2m7LMeqSIMmoC/Y4jlcDs=,1,0,,7,20110216,20170930
GVBYjP5uc5Ov+JBz2ZEQkkzTTe+xTDsi/tZ2YkcgDGQ=,5,45,female,9,20100316,20170920
AlnM4q2UvlJcInrcQllaTBcAa4El0Gy8aGu7aMeQJ7E=,1,0,,7,20110813,20170805
4dBFLwUSvUYpv82wFXltW8oQSPdp1pHuQFg6zMfohN4=,1,0,,7,20150801,20171001
RNSEILk3bK7mI/IaoixixknV2Fxv8rHpSwW1pbZo4z8=,1,0,,4,20160207,20170809
7Nqrr9QIsu+ZdizEacSk6AudBr1/0OTQ8DQJob4wLro=,14,23,female,7,20131001,20170914
zNbILngH948SHvodcCHxZvvMfbMxwb701aoG8j4p85w=,1,0,,4,20170128,20170708
GJIytjkXXthQwqwOby+W3S/f9o/lGtc+g7aK26Ls37I=,1,0,,4,20161218,20161221
asIlR6a8647KOu9sd/EeTQ9IM1lvEHDw7NicdoWo1HA=,13,45,,3,20130804,20170912
8xIWTF1rBmVu+19KzHTM0bs1Dp/tLzg351qNTe89OMs=,5,51,male,3,20130917,20170617
T4Tv6xkEE9CxickhfblA00WHBW+MkvznE8B8v6NEZCc=,1,0,,3,20130915,20170925
1MvG/dhkNvFrfMJlFS+l+/ho49ejPPHzUj8DmUgyFy4=,6,18,male,7,20131229,20170930
obN7BvUmwXsrsjQ31PrXBVUwP69xg/UDZs1nWiTkyCU=,1,0,,7,20131124,20170922
45S35PFntVZ2yCJD/CLZ5obzn2kTarVqsNFJT1O0UVk=,7,23,male,9,20120526,20170908
A3xSuOIBS+89zWvPUS8MHcyhdHiqjYIxK6w7ipXohEk=,21,20,male,9,20100727,20170922
I478zu8OUocKPqJxuG5S5UFgJAk20TkoBF4IP3m0Z3Y=,1,0,,7,20101007,20170918
nt11bATBMjYNWnj4hLoGhdeF2wtg+mfKVktHeNqEJBM=,1,0,,7,20151031,20170819
5LRhejj10hRbtXxVVBVm7Px7rs6gv/CbsI8I0QehAX4=,5,26,male,9,20080601,20180303
iARXqdejrSJjedTySiaCWXqND2UTGTm7v2hsDULxF6Y=,12,0,,9,20160410,20180312
NtrO4pFghKYU9clwIo95S1x4s/QBORIqUH/53QnMpIU=,5,0,,3,20140212,20170410
MIgsX+MkVWSVfLvPog+qYlrjJVY0RQTqic0EORZpC5U=,22,38,female,7,20110530,20170815
jGzl102zqVNrsinRqRw0t4xfuFJa97hVqkjA53VUKzw=,1,0,,4,20160621,20160624
GXqhhGDIRDWfQmqHmuZQuUj74ZtSwZQqGzy4xY8JKRk=,13,31,female,9,20110809,20171021
DRzHcq/z3LayO1vZix6l/yEMrsMHf3xjCp5IUWv1uYg=,13,17,male,7,20170117,20170917
7lAuO7glLLgacNLLzd/vq+EvCr/tiKSltcPObdedkhw=,6,24,female,9,20131021,20161116
cRjLmsw1XPBNWV+5+vrLxLWQN3JvvKsveHhejVBmAas=,5,47,male,9,20100227,20180615
vQ3yfzDw0vBdBMQ4UZKSZkHlih2kyFjJrC9ovbUuPCw=,1,0,,7,20140110,20171003
S9rL+LbQJaUjkt6BIqZMdQuGDq6xkdnQVWal3GEs3a4=,4,28,male,3,20130409,20180314
cWDqa/i9DWvk1HFQ6nPwMAVugYc7oq5rwJ5TVsKLYgI=,1,17,male,3,20141025,20170812
um7MwrYzPDhM2cpQ8MskwRgLR6MwYAYZM68Q2hDR4JI=,1,0,,3,20131014,20170710
ZLVO4cgPzjygUyIxK98zemGDFGmX8yq3mPC+vX/8G3I=,15,16,female,4,20161203,20170206
JYhhFgXGm8USGSWp7/B7F7iMyqUKbHovDLgBLT897wo=,1,0,,7,20161210,20170909
eVcv/Q9voeqh/S9BzbyMGnxhqewpNw+joJtWCZ7WpXg=,15,26,male,9,20110511,20170906
g2/FijMYjxGy1rZg4WavgKnLd3lssKlL3f5wct7ZGeg=,13,40,female,9,20061029,20171028
S95uvDPw0Cr3M7hzik7T3KHjqGYNNSNqLSLTdHZ44Yk=,9,21,female,9,20141106,20171005
HXCo2GcHd8tT66rs4DrvS2LKG1xb1dts0YBnj92dLeI=,13,23,female,3,20130730,20170913
ttwM5IB0Vmx6wtKncY1aS5L9T9lilhE6xt6ZIoxBwgs=,1,27,male,3,20150814,20150821
Bg8mKtBXicxMhXphcTLgWkko0RLO/T/MHqC/Rtg10cE=,1,0,,7,20140121,20170917
af5ysmKw7M4ysJ4xcwaZ51/hwg42x87NVAM9Xox4ONs=,1,0,,9,20140108,20140109
2TqS1BjnvdbfrSR5gE4AIEqT/YKByj9kYhmvQq6jtBw=,1,40,female,3,20141126,20141203
3i7fS6qbBmC8i3aDz+avxgF6kX4PzUA+dLeEMbk4vgM=,1,0,,4,20170206,20180326
ARFF054/U2briQKpN2vjhp+OyCDxSAjra0sDu1XnAmI=,1,0,,7,20121222,20170903
kuVGwjWqSXxFG4wet5ay54PLCWzjnok3XEV6Fp6iing=,1,0,,7,20111223,20171001
3PbsHfidkWFsP2+2qMGegO74t3sLbax6s4A7Uk92BdQ=,6,23,male,9,20100416,20180620
/geRIMUtYVNvROCCsvPDSDRNGqac2nMrhxDi4MO8nvI=,1,0,,7,20110607,20171007
E9YC2ESyCjpChhfWJdQyu7gJC0qY77bceoDrMXAtiyo=,5,54,female,9,20110716,20180530
ayEqV8HOdzVN/4lPID4vSMhhKQSQhvs08Y6uEqcbGTk=,13,19,female,9,20110708,20170715
4nsiD42PFIcvb/98OXzyH0QvDGRHlWrnSywX9sWOIY8=,13,38,male,9,20040328,20180405
cadKmcncrPo4zhISiz1pAZw3m+wt0f4tC4wiJDr0W/E=,22,30,female,9,20051218,20170916
AD2td5dGi1sl1Z9KFnYDlhl4XDeKurv9uWQlM/bqum4=,1,0,,4,20160930,20170616
pEizeF7XrxcCMeLmcnQ+jd2zzcr+yl6+/rUGgV4OWxo=,21,27,male,7,20140609,20170930
5EP50+SPtziOSCKl1p2goT9xlOW1RyStgWL/veNqPBg=,13,23,male,3,20120104,20170911
Ih50LL+C9fdeWbLQVjOzpj1k+jk+WH1AKDNtSy+SjN4=,5,0,,3,20121223,20170321
y+G0kdNtxJDgiaOno5Lu8eMVdrtMuLafaQU/zFgPnoA=,12,64,male,9,20070302,20170930
2hLS+u9Km4CswdAtEE1QtexFHso/p4MZo+gA9PCRuvs=,1,0,,7,20110918,20170924
TJU0Gfvy7FB+r89bWovPKXTjuApTCiv3xg/tt5shR78=,1,0,,9,20150806,20170930
gX699fYTbPtNvJY+4MAPIddLRaqsNTs2JmIr8uZVCSs=,1,0,,7,20160213,20170527
nwFMHdJp+H8eIRVsb9T/zfE4dzDd86vjDpItmyREaVA=,1,0,,7,20160329,20170930
BfChEvizkFx2w/SmztUXv4J8y+ehRXXleRkynk3Y8+Y=,5,29,female,9,20080929,20170527
WOKKemIUSPA7Qd95+TeVXKeE56CJ521RBhxnEiiUtP8=,1,0,,7,20150725,20170726
bw67DKcXpatTUWw59oVMMygosTTtCGJBoELdUlZoKEI=,1,0,,7,20160319,20171001
3XpXniUTB/rsEaT1oeq9g6ZTCDHwTzcJM+VJWvQPro4=,5,20,male,4,20151018,20170923
JuslCj7DebNgwn56WKKfKNuyRYH836L+hr2aVlnZW60=,1,66,male,3,20161227,20161230
BH+esxk9GQKeynnQUkYRT17q6qUbPkuZ2AixjI4iwXU=,4,27,male,9,20071106,20180719
PJltOhpLWnhOulSNcciF+BqJBMODurJM0aZqnJmtq5c=,1,0,,7,20120801,20171001
0uaX7K+iBMzQ42wPQcKy5vZAgYqZLRneay2hkr8wWZY=,1,0,,7,20160223,20170922
vyCv5Oa6RQuB7Vo3wwTNWZNGA3TduSLY7lzibtXM/KE=,1,0,,7,20150429,20170930
lwaKAE/wU1R0gSgu540Y1ynQPFvPEUN8xY6RnAxXtmE=,1,0,,7,20160615,20170915
r1KbemJQSPWwGc2Qh5QrZbxisUVVOlJpDddHA4EIZ6E=,1,0,,7,20130512,20170924
Uk1908hs7GF82/cYNoM5L65Hv+17NL/EGnlhYBPEN1g=,1,0,,4,20161226,20161229
8TY7+FMvIWBK/NpHukbJf9oUYdRXUiol+87H8Y2FtAQ=,1,0,,4,20161203,20161206
fOnH8JXmEvdUY+9yChgvsuyt3bQkkqum3FRDC9FKvVU=,1,0,,4,20170202,20170205
aWsuXTXilbMHGmVK2tLSMB9Xf7NvRV7MvLozPBQ81oA=,1,0,,4,20161216,20161219
E9cYLtBqoYz9zSbazkSfqWt+kLuvWMlVgEmcfj+Rn1E=,1,0,,4,20170227,20170613
4utwwpAMV4fMKMN40Dsft0ueYcmMPuxFEAgiuWXBOSw=,13,21,female,3,20151005,20151012
1Hi9SIhuSYsKFDILWh4RnRihIknLRdYzzWv0n2LXpto=,1,0,,4,20151227,20151230
rsSDHLfBhyEYKVvneABUtaERwonI+MH7TfJuw9jZ+zQ=,1,0,,4,20170220,20170223
ETcY5QNfsWqWhchVeURWEuNmVesbjufPzi9+WsXbDGU=,1,0,,7,20160131,20170930
PoW9SzO/dL8xGza7kfgP0CVdSVKXjXfCEn3jW2wD0Po=,22,0,,9,20150824,20170927
bpq8uX34A2icVBmg3/G1IaB6shn+zC5t6D8cLQ7ppGQ=,7,47,male,9,20070924,20170930
hNvIZaeHB4dNxsG+fs7Wf5ytGCMF0blJxPYD43Jxzkc=,5,28,female,3,20150208,20150215
oe3WuOCdnU8NTpMCpNFjEr2aOLGG1xgrZzHEv2jlLmw=,13,28,female,7,20130528,20170909
tykpv/bezYvSwGSLsyDfdMyXKjA+zhcV+RUJLAoW1Yc=,5,34,male,9,20160328,20171213
F+kr1xMECdLSPW/X/7NFUlx4eLUowWjQaZ9m3pzeVBw=,15,24,male,9,20090919,20171019
Lk0UToUeLSYkRuIZn0oi3acZp4pklkywNGLEBKRO++w=,4,22,male,9,20150321,20171026
kOFQh6v6zC2Y0uy9cE119QwDPBV3loOtB3T87lB5SZs=,1,0,,7,20151110,20170910
Ca9oMtph5tDQZw0WD5hi7iqS/AGGKJMNoYXdaIes2AY=,1,39,female,4,20160127,20170611
uMCv5+ZhldemWCjxeV0cXlO8PKBBTUNExLCx6EnSO88=,11,15,male,4,20160201,20160204
Z+slSqLUWZ9Xl/QXncHFb+rFWUscHKpFcYUDNTyQSj0=,6,0,,9,20150418,20171009
s+yVlcw9dHzsZBuaJaDhAAmqUupDihfXkUn1E0MM1PQ=,15,28,female,9,20130731,20171001
nLpRTFZ6yQVmOByvBq6dzUT4QtJiZP+D1NxC5Xm4bRQ=,1,0,,7,20140803,20170924
