song_id,name,isrc
OQAtiRs0Aaxrokr12D1MHtsOB4+TKaeZfOihoZuMvks=,High Expectation,GBBNZ9100005
LbSvxDU3GSyKJROWOe9pLyj0A5xz001rEnJPFXrXaEc=,很受傷,TWA459756001
5Qj7vHp2/DrjRSfnXxIUUVPI2t2KNvg7WWxOWArAsxY=,Harbour,GBAFL1600378
jr27wbBGwI6o/8c1VkjdTfB/IhCcqdYswhXhP/qyJmw=,MUSETTE IN PARIS,
lfsKq+kaXOppMhyxJnUtPMJ8+jcDXPVPjwtrmxGxHuM=,Piano Lounge,PLL431688476
yNKktyL4qbU52uSSs/7a7vMnHqLBgstTCFXcbWHJW1E=,La Fille des Bois,FRUM75400026
4/3qQpeX422kFURfVknz0+xA/2DkdcXX4f7K9N+pkTc=,Не пара,FR10S1594928
qt8645/ssYdw7T1lArG+OJK3XPKqkS6Oc23mpEwN25I=,Cardiology,USCA21002636
E3H2c8G6RPlgQjwK+Cx0EsClX5D5+7U95hcy9YPyQH8=,獨家情歌,
vHwUbnJjLWnflCtMYrVglugmziLWP5ySTZy+f7qfXPY=,Don't Tease Me,USAT20902503
l9zs30V4LFlXW+hFnUELK5bbsKGgPaLGlhISkvh+VS0=,One Short Day - Tribute to Kristin Chenoweth and Idina Menzel,FR10S1706072
+OUm7+fDrK2El6QlAIyM4M7YRHJefaKuMoP8v5LNXnk=,Good Bye,JPU901503918
kilTH5z4RfFUR/46kkcHZDQ+d85qXnEqT3kIzEJuOPQ=,換夢線,TWA471399001
NJKVhzUhQ1mz6e+Y1mEEorM+NnWkeqrPs9s87tfkHQs=,Get Munk'd,
pliefzx8FcQ5dWZ/P8cRh2J7LznNVlixsvyHTDKBanY=,鐵線厥的憂鬱 組曲 第一曲：在海邊,JPES00601702
w+aBU9iReysSzlyAEv2dss3GeFh6Zl5nrxixjLf5XDk=,She Looks So Perfect,GBUM71400501
5ejwaM3jdww5L4yOGxvFzcZBQlbtli7TQFRA+njuzTg=,Heartbreaker,GBAKW0100349
i1FxN7lmlKK+cm/mFQzg3GHSbXr9nqHOvyvIshezWgY=,7月29日,
+N6EPhfGjv4X/n0m/e6VSU0vJOl6AjtyAVT6t5Ssy0A=,Winter Dreams (Brandon's Song),GBCTA1300110
gGL6K2VJzDs6uPEk5BP/58sbHZunXBCTz5blypYlaJw=,Outro,TWQ631000110
uteYoolq4m82N+FCnvHoCne+1hbF76zEzZvZvOoG6vw=,小熊布偶 (屋上的月光),KRA751100009
5D1cqNqChufRb7WSC8nRZzWbRqHHQQ+rSLJ4LvCHNbk=,69 In The Night (Jay-J`s Shifted Up Dub)　 [ Remendaos ],
z4LARJv4SUPRmmZDXEbF2BEP73WaKtBelX4m3f2Hs7s=,留戀,MYHY11401787
NV5lZTruO2vabWkL9HKU1uuldDIX35PJ+KHjWpkcTiw=,出水莲,FR10S1694067
InZajJZactzR1rYMFbhiys0rR093HhwH0zYnnQ6yIxg=,Lay You Down,QMRSZ1600644
q/G6/q1ip4jJ96a9aBkG9dbtWj4cn11ec0QWR2k1GsU=,Almost Lover,USA561197128
dPR3KuLgH7vnCfh/ugpRan8PQ8N+DVBbdQYH3y3QZak=,迎向未來 (ZERO),
QOWDsiY3yg91pJR14DUp4BYew3dpfKB7OI8LyOCsRVQ=,Time,
p6JvhVQhxJTo34WKhewbYHhCXjEmBR1NAxIgv8eu+u4=,小蔡順採桑葚 (歌謠),
/dK5qwe1TciQIFne8bw0c4F9O2WWVNg+KMq+z64DW90=,Drunken Morning (숙취),KRB361201274
CpHCdVXEOp4PM77FI0B1GmEp6tPEyAusjCm/XQJj7wc=,All Of You,USSM15600356
TOVd1QN8Dw9n5Rbrzo71NMhxhj2Eftxc2IYNaS2jzt8=,We Are the Party,TCACF1534114
6GuHOvwXVyzAbIS3sxR+jTzX/9Q85cd3oEGkzwOV164=,Those Days,HKG291500207
BmZxnr2XacxW2OGThUVoUPJKxk7Quz2hXHkyOeBJ7eM=,1st Place,USWD11365515
VmgLAl+POHvB8t7one8VR5h8sJQIGcqxFYMtqSEYa0c=,No One Else,JPSR00901324
v1y/X8kr7ulcwE7ioyTv1pawaR7ZFeSTSwi53A4WXrI=,Preludes| Book1| No. 1: Delphic Dances,USV291380222
5Fm4PB0tox57UVDCCZyea6oTPabjlrrDeAuGSYQXrHo=,Thru Ya City,USCRP2114015
VbRJB2E3QT9b4Wb7/1F4Be6PnHXr5TEbHP9bFWgzDcY=,Grey Goose,USA370952951
leFxKFDYvt8vJL9IEd79wlHYoRskMJQMyXrtSUksqsk=,祝福,
ito9+n7Le3M407HApDt53I/HwTXTaXcf6QJrH9epcfY=,Victim,USSM10601492
36LGn399UWJOr28zllWTvOeS9oyWqU5AMhWOHTF6GaE=,Simple Gifts - Piano Reprise,TCAAT1044547
yh3PRi4+0epIJJn7H1sf/cR56nB8w2M8LUaPr9CQHS4=,Ppap (Pen Pineapple Apple Pen) [Instrumental Version],QMBZ91645918
N3K1FvXFBdjLk+6Lo7mvV2FgqFHuRgr/qE4D1CvkCmA=,Ashtrays and Heartbreaks,USRC11300131
gEuCdzNreGFM/fauRLwDs9jqSyGLKnSsE6EQfMgPrgE=,To God Alone,USB780900445
/JG/Fjt2SzrA/9bNuY5UFc44MyuCw0xFE9tcPADd3j4=,Song for My Father,JPI291062807
cCvqD0JuzWZmlbxcIhA4rStQyW8eVfAaWPpUepaEMpI=,Rivers (I'll Take Care Of You),NLF711600001
bjIPdGw7YUSQUUMFmeXbS/BtXfXpdB2AVGTmITxAqYQ=,Jazz Dreams,TCAAR1009264
ZFgElcG86NGEcCGvfpuBaSS/EnECEt1oLr5YbhNp10E=,Jingle Bells,DEZ651212579
+kwP6hcwxAJC+YS/JcT3pRi4sdgyUf4T0fXoK2Xi+y4=,"Grinch 2000 (From ""The Grinch"")",QMVRR1636373
xfdBnK/tHZAyVHPrOONkNOOo0mbsNGS6DUHsqbb34WU=,Ghost,JPWP01570154
HozTihKLe/P3wsRh1jtrILfqcRkeVSSGyt+Hzc6xp2A=,Mendelssohn: A Midsummer Night’s Dream – Wedding March(孟德爾頌：仲夏夜之夢—婚禮進行曲),GBF078610375
x9vlxXlOAlhepl3LmBr8qj3zCepdFdeMf1+Ti1YBpJA=,Every Breath You Take,FR10S1526488
AFfrihJklVEC3KYMmFcxIBVOTa98LkU2V7oWwY+yp+Y=,Overture-蓋世英雄 (Overture-Gai Shi Ying Xiong),TWA470609001
96Nv346epQ62EfM4xuuwnUsVAeRjYRNsJ1baWEH7CaU=,Waraereba,JPTO00102228
BKsdCl1kH7Zx/b8ErWlSmEwVMeX+z6Y10kQt/RJbs0Y=,Cleopatra In Brooklyn,GBUM71600264
RAXnxMYLbkKmUbe0+X4MwISjbbkC26iExWuyKIvtOqI=,Tudo o Que Você Podia Ser,BREMI7100100
SaBBFRnP79Wk2U6Z8n4FwTfuH/hPDCPBbTAnx0q8FpM=,Following The Sun,DEG120300672
iCrXUYjxqFH6z+BSKwkod/sgj9Nrabxv+vPReoSjRWw=,Symphony No. 20 in D major| K. 133/Allegro,DEE470600299
AO4ypT5H02p5tRdMSo6k5IQn4SFO4s00SuHYTrOFDdM=,Repair,TCACS1655444
ih+77vPHbUcCw5pED6RQthgxNdElRxPPF4Gab+dZmpo=,Violin Concerto in E minor| Op. 64: Allegro molto appassionato,GBAYC8300264
pFOIeAVvC6kMJrCXFUixgOAKbovmihWodyWSuPfAJLs=,報訊者 (Pa se ke ljang),TWY611600707
ey8Xc7qsnXimZ04h8PxnRoj8KsNcVwKTOcnwaQKQijY=,Calypso,AUPO09620252
hf7uyPvlwcCBG7lqHUEZJFFmkBxvEf2NbHGWzqgJuXI=,Soul,USCMG0301162
0iOIjl8EjymWDXsJ9/IUO6yJ0J99CEOTfrmoprnM3z0=,SomeWhere My Love(情歸)-Ray Conniff(雷康尼夫合唱團),USSM19916527
1p6/LtgBEWRBFJIROl458QW7kDuwihUFswWfnKVQfco=,祝福,
SrSGaZ7ogEUuXz+DnM6PlDFhuYayYz8HH/p5EsdoVsM=,Trouble in Mind,USA561101094
X3mHA73Jh/ymKrb0Px4Qd6HNPm/2kS3JQL9Q8YbDcKc=,Locked Out of Heaven (Remixed),US6R21215333
7dxTo/neSeu32ZSBO5vQVUKiyUCBtMSV9XIXAbMBSAA=,Cactus Concerto,EMIDD0749740
1YZUDCAu4NLeN3luC3OSltBLijHbbEHGDS2oLa/eDMs=,Booty,QMVRR1402104
I1hy6CK0a7eBfPMpcLlpQNs27uY+qWkos0inuTH8EA4=,Poupee de Cire| Poupee de Son,ES8571668410
admsRFVuVEQKuBUul9qUc1C03wgeh9jQv5VL1ASmxFg=,Smoke On The Water,CHUM71300389
tiB3UETP3Uli/B2FepvYhhGPlNDfyjznDkC9dO9MlKM=,小小佛徒(伴唱版),TWC010701520
h9hwkdByK2wxQzcZpxRWLvZWpyTKZGBeKyIrc6Mztxk=,I Found You,GBUM71205121
HZwUyjo8G50sKIx2CLhN+wTDgOhiKmpZpotfDO0kwsw=,Madman,
9OWItZIyl2HhlqPIeR16R40VJsu9GYjAaLW28RTzEmA=,Merry Xmas Everybody / All I Want For Christmas Is My Two Front Teeth / Rockin' Around The Christmas Tree / Jingle Bell Rock / I Wish It Could Be Christmas Everyday / Merry Xmas Everybody (Reprise),
Cronuf67M/SXrmkM+9U6pxlzRFcfJafLnz66k9PW+l4=,傾訴,
jhoa3zeMhMwqokhK94WQ6S+qTMO0B437kdlK5dIVm94=,Black Fire Upon Us,USYWT0800025
4Lf5yfSS0JdnlidRYcROFkNRFAlMFgzk1D6r/TCQEic=,Mozart : Serenade No.11 in E flat major K375| 'Sextet' : II Menuetto,DEA800115534
AnGfYS1q49oud4RoJuVdNIl7bbJON7mN0uo/Uu0reqA=,My Block,USIR10211783
k5jOazGhvvQ4XnCMDZr5wG+8YuyxvQRQPeEcfNSU4dY=,Love Me In A Special Way,USEE10001102
VoqDb2qmxIssosAg1DQETghLFdZ/6xGt5sxbi4h+gaY=,Mood Indigo,DEPZ68819471
D/YcBKVcMw//sd/gxwwBiLR2q5HYmp4JQiNRQwjbsWc=,Solntse | Nieba | More,JPPC01602414
CttoxHf4sENP21MRYvL7KytlK5+YhsJEi7EzVRiO1fE=,The Bad Touch,USIR19902530
EQazURAuMzbrJpfRibxDe08xBqANeRwFlicXHjB8qPM=,Chelsea,USAT29901751
gagDw8mNhCk/ujXgPi6DpfLrw/v1r94GmMs34YEM67k=,Love in the Ice,JPB600736803
zGMA9b3/tSRsYo+ECscBNHFVuJfyM8JbzApr73kO/fY=,Freak,GRE010601041
CiJLlUW87mIYKUxZTdpfu1CQc4fuSzfWi0H16SRR5XM=,Take Me to the World,USSM11604727
6hOt0o7iMQLmdMUh+aCqyTeBHdaCRmTo91Agb6AuB0c=,Whisper,FR9W11006423
MXNtKSxXX0hBsfT5inDw4R2brAFyPlQGbEB533g4VHs=,II canto(我們的歌),
5u7WISJlyWea+iTVap7Qpb/APFDe5dWLgQAEPY9BIzU=,Cest si bon(太好了！),
v+XR1FJhk3ZsnhaovoktotqFh7kATKtjBXKmRUu+YpE=,ISAIAH 55 (Nothing You Can’t Do),
nc2hPY3ERAY5+QPNXNUIVbbWgcc7UNBIsCTClgvZk8Q=,你的笑容變了,TWK810005003
YKXs3AmatXXUe76qhtC9j2gYdUx170fAGTJFAldNJ+A=,Se Vuoi Capire La Loro Storia,FRS710300009
xP176qdYRBFqf7P7jTynKS3lVzQMiXqO8iU0NahK/HM=,迷途,HKG079900377
gB03xVzybYkvDuiZK0ZQjU/F/erohhiPvBW/k0Yqkj0=,Butterfly,GBDMT1600207
lyUpAEdvSfFIJW0TL3lhxxM7JWP+NmCSVOztJOlY1yY=,CARRY ON,
IiOj4anIpaldWP5Uo4EnbXBMWFj83rqapO6RWGTb0cc=,浮世紅塵路,TWM031526518
ETw33uecUY/hWIrVfoNhjrTDMwWORt508A7czoCBJoo=,I'll Be Over You(終將忘了你)-TOTO(托托合唱團),USSM18600734
HzXE8IUSGN42Ot6qDuCWcs6JnzMTODC4m9/WApgOYLc=,Shout Unto God (Live),USA5W0802958
xLgYZUASa993ulGfyK5eM9u20hcWc5A6Pr3MMqRe854=,MANDRAKE,KRA381206785
/VqR1ZZNDCkWe3ExiVWJCi8G+NNdtomEmnOQUqnfApI=,Wie sichs gebührt| hat es gespürt (Alle),GBAYC0100192
aJvoViGIaki4GNd0/BzgaHYyOK4dX7YndkDcLebgR+s=,Words 2 My Firstborn,USIR10110197
QB+YA6eUkqiERcQHRXF4yx3hyhc5JfsLdD/WkO1QCfk=,Can't Be Messin' Around,GBAWV0002238
Z5YWi5jrxAcwUEYp977545KQtQEZ4AiNDLReYqC/QhM=,Il Mirto E La Rosa,GBZRE9900270
nK+3lupvVyMWUglA4Y/is1DvZTEA2h00KT70qZ2a6aA=,過冬,
MbN28IluUcHN4RMoar/Y7PxvVAZsEy9jXHL8tkaMm7M=,Emulgent Disfigurement,BEC261671803
gGMl3NnLexG3HFr1DFyzbt8cx1gvI4qjBPsU903Zr0U=,The Others,JPPO01502672
JRTw+/BiGAv5wxD8Hzr6b76AkfTc0/Di3Kexse40Zek=,Settle for Less,USVWX1600009
Vl9UmWhs78k04fCj5vdDJqoE1bfaxfdqCJc3TIxrCtU=,Good Place,GBCTA1000234
FbX+wGB5Mq3IRsegimWh4zry99TEhAULbLO6Qd5wscE=,眼緣,HKH580560004
uzkWzEPK2f1NZNSoEN+9fqklz8Iu+c17xvvuUPO8rmU=,I Like Girls,ITL011300114
pAyOL1ctxYZA0pszONhmIjy3gIo01E491t3YTyggNGo=,Megatron,ITH641482743
h+k+treXK9N8PEyfA43Qpx1D4wBUl/0ShY5grPOPnJw=,Animals,NLZ541300769
8+hIIJE+iXbW6Xaix+x6RUeAX/IMbzK2/t4JVjntANI=,倆人的旅行,
jgE2B9/J/43kLMCTEiONvTjjVpZBvKDNDgSwXEZEzeg=,Hedwig's Lament,USAT21402046
TDKAbuA/y1N8MjxKBW7IH2340M0qKxl8iVNm2qj6sLg=,我的美麗與哀愁 (Wo Di Mei Li Yu Ai Chou),HKA419900011
1Q8+7BXFr35xS8aQeD532tk1Ja0VFT+Oc/YdqA1iAFI=,天外天上天無涯,HKA610400956
/spqMd1ad5PHJOLERHBFvQZbDfBUSG+Uo5aGgC3R+Ek=,Down Here On The Ground,USWB10502191
5h4krmFDur5GEKKcd9qhKFOX0j3QtXDkQxeyqMNcKuE=,把世界撂到,
NAI4lXB5yguy76uHi17Z3+f/R9nCiAZF3zQ0rGgER5I=,Buenas Noches,PLL431412720
U1Fey0BJZZHzEgQX2zhRGYB7lO31U/Np88tZIcyh6AI=,Ghosts,GBFFG0500003
L9w7iyug54CJ6u3wU44fXLExThwrkuVylwc8nklvKWU=,Sing a Song of Sixpence / Baa| Baa Black Sheep / Three Blind Miceâ€¦,USA370399867
DLhw/WC8pc0KsFCZiVh7p6pGwYaKANAV9J1XMEQjd/g=,かすがのテーマ,JPE101301040
1XyQVmL/7Fs6LvgO147X7NOgomiQV0pdnw4Mz092DO0=,玻璃心,TWQ931600006
WEEWJ/iW80za7K9Di2tqLxNZlcOgVnp55+iOoSnNMiI=,Inventions and Sinfonias| BWV 772-801: Sinfonia No. 12 in A major| BWV 798,DEE860700486
s8tIAlW/mpaeMKyKrlEOTGBrCidCjRG7KY1fna4MJqM=,Rebel (AC Slater Remix) - feat. Leftside,USQY51497663
N4orl1SUSg6nrrGhUPkyjXtB4hHljb9U/9/G5tJU5jg=,Scandal Nanka Buttobase,JPES01002961
dvpxvpZPinak3tzpHE2nd1cJAUoGP3GLk+ph5ku/oEA=,My Happy Ending,USAR10400486
xDYQlqAjqyP7ua52F77gzGpsQUroruGj1ZrzSCqWdgs=,Never Give Up Our Dream,HKF271201301
0IdWyHLa4bm6C+sRPqLjiV7cUtLeEoKuYCQQBbnS+8Q=,Going With The Moment,GBGPH0500018
LFue2J8NIfEQFHvQfCaUx6PdSSO9CkhJYzvZgZJS5O0=,The Stroller,GBARL0501114
k4IE+REXKenv0tji9StClrSbF3DuHhU+lymx7q9kf1c=,Everlasting Love,DEG129201108
EeG6eWMZdqk6Imk2/brDykcZ4Pk4Jy6aRe58IFO/Gqo=,A Mercurian Summer,TCAAY1105092
H4PBG+lzFEvVUP+lkOAjMLePgEKciZt2Jd7ZWlga/xg=,Breathless,GBDMT1300758
AP6JEu1ixW75elQm3uWsPyNWVxQNbcN6pFngR732k3A=,Aujourd'hui,FRZ111201672
XCm3s3t6cQNMuys71Et+SocFG+GQA52jEDSNeEQ5S/s=,心願 (I swear...),
34V9aIj4l55+gb+2rTRzH59fcuQIv6nXL9Ssx1x5Jo4=,Owner Of A Lonely Heart,USEW19900107
1LD2egT0JuTpiVb0cXjyk3ZcNuh5OoY2tCSgjrRjKJQ=,You've Got My Heart,TCACE1508047
SLXVzudApHho0ZnYPW9UW+vGmYS7BXRWUIvasijH1rc=,靜靜的 (Jing Jing De),TWB730610001
AKDSkgiAZj5XhABiXg845CoborPVzpN/GuPB6dwPFKc=,Goodbye,TWA531603373
7zl0EuM/TdIJ9qjaxIgMIKG1xXHhLqWMjHce3F3Iiok=,All My Girls ,
VT7Huk5GPgDsnwlFedTrAy9weXN57cpEdkK61Rgf6rc=,Sunny Bike,
nmGQu8Dm+xc4/HUW+8UcBNyVFQMHJKiVRLvexj6xUBE=,"Anthem (From ""Chess"")",GBHMU1400108
gDTQ9ZEsKcdfICfEBnzt7JjdxpK3Osf9CzaSKzYni0k=,The Heart of Worship,GBBTM9700612
i4rCiNEk7NxU7OfISvPZDdjG74TZK0MxKiAUyl4zgnw=,The Flood,
15zyo0OTlpm+ILiY7b5HEFBQK2mA8P7IG9Jbc9BIQ4Q=,不見,TWA470526007
Q8w6AtV4csM3f+Fz+Q7uiYIgIuHkywKVstbk8JwKnE4=,Tell Me,TWA459859409
xIDVOlWzNXqtdN17L8trpIVYY756ubdJWHZ4QhekAl4=,還能在一起的時間,SGA451000219
z7ND3h750Pm38xim+pSnMiE0kEVTqVmUXWR/yQxpXDo=,神魔俱寂,TWC570905319
MzK3hOBGx+kgAFcNk2x8zQIbm0OQF7aaSzLez0XuQKg=,Million Faces [Album Version],GBAHS0600228
ZmCQxZYHg4uxiSe7/lWgqsjIgM+rmBrdkkwYYPC+FCE=,暗戀,
lq8ba2m1PvgDWYmoqyK/0P1rl9jXsDC77IDwW9MEPjw=,가로등 불 아래서,KRA491400073
E9nE7qzyZaREmGvJYZ46FTS+Q1WronItftedP8PuHw8=,Where Do We Go From Here(何去何從),GBUM70806341
VGlIWIh0FE9kur2e5Py3YJPgtkYFFg/nXDaS+bTkO9Q=,Nicest Thing,GBUM70706080
hIWHcCyJN1QGbKz8Gdusr0A3lTBpjX4ZjRpZq5moSok=,芙蓉照水~西湖紅蓮,TWC019502090
ImUKRB0PwX3AxeP6jg95Ld9Yogtz3o2zDAU169d7jOE=,我獻上為祢,
xYx0CktbTWuZaF/f2T2J/rZX+/WB4BVOsVCu4Z2Ay98=,Shake Your Body (Down to the Ground),USSM10905824
Fms+kfVruGDUFBaPcICsTyPBiT1gWXF7H5LxfCrpnOI=,Raindrops,JPVI01223160
04WKH+WJh2moRzcaf6frqvWItqu5RWlVhiSM3CxAt/s=,ไม่รัก...ไม่ต้อง (เวอร์ชั่น A cappella),THG011400170
qzk8fXi7nCOR71f3t+GLbm0cgBR58nmWyNPE2BlKnvI=,考驗 (Challenge),HKJ341680026
76Kpw+CYWSd5sX17ClLMDi1D9tglvgy1Zm+W5/hPzGk=,Brahms: Symphony No. 1 In C Minor Op. 68 4th Movement,JPES01000920
C1SqhWjotcoywghwtHyRkEUaOOdX4GQyEGW3+3C/9z8=,Get Down Low,USA2P1490780
pnez4Jsdf/c/yZD9QcwhcG2CaMflgYovCgf2FxqvyIk=,La Bohème| Act I: Ehi! Rodolfo! ... O soave fanciulla (Schaunard/Colline/Marcello/Rodolfo/Mimì),GBAYC9502311
K9YMxnqgDue+LnECqpgUCkgTloReZLftFPfmHUxQC9E=,Sur Les Toits,FR86U1100018
el2FEuXjYneRvhW+Wx/eKOoEyVWsuHR6Pt888cqRPSc=,Yoimachi Gusa,JPTO01101051
K2EqTg6FQhthx6h5UqvO5rukPuNmnKDr51iTHPkUU7c=,文明之火,TWY611402008
rdZZsyWO4lpm4h4z8rDovHZpWB895A+b8vBlgN94vhw=,真愛的旅行,TWA470919001
uRlTkJuSmI+3bWYpBfvqKkOWpm8eZtYC6WslNNOcWHg=,Keine Maschine,DEE861600411
ROZSWORIDEZIXRtEq7XmImuxtvfQefOwk3yK8yQSei4=,Letting Go,DED861630101
18JQL9ead3ItX7wD8to4h1sPvXeXcDQR3Tq398p5cQ4=,Power Gate,JPKI00222610
dkL8rUzJ4ra1j18n5e9JwncJbSsNl9rfZl9H4fyycHQ=,明知做戲,GLE852600018
biUfRV+o4INsSDTZYbZ5lGVJVbnxMbuFODkoxoETfeY=,Straightjacket Feeling,USDW10500175
lVJ4U1846OnbQZttyePQTksarDy/26zg9aOQPjsXj7Q=,Kiss the Rain,GBLPF0094115
lagNfLpBQaMFCtmfeDWgIEcfwIYbHe/wGw7OL1qUkrY=,Stranger In Paradise,DEN120304403
Npns91miyvE1dwtIM4VIEuuCwzQNjqPN4Rf8/kogBPw=,If My World Stopped Turning,GBBBN0400195
Ij/8H5euvjhpmqMcD2jP7kOHJlM6Jb5DJQaSO9Vb8Ig=,Give This Fool Another Try,USSM19920528
QhJ+oseMdcVoUW2fXlloC0jGOBR+ru8PfIf0p/bM3vk=,Brigas| Nunca Mais,USA371536940
/X28U5Ij1SC4NnlLhy1V/nUYP2sxYeWsywbB4yZIZ0o=,I'm a Friend| You're a Friend,USWD11048670
zRXJUTmGiA+AbRH4Q6cPi5KHBh5GbIuAtg+0yHL8BXc=,Syunkassyuutou,JPKI01414201
78RH2Ht2PrqeWeEZiE5LJzi9x8rJpIpykbm5DUmO6NE=,Bank,USRC11503203
vz1yQ1p7kkj1IEAJDb8rO3KyDirGf+4kEVxlukglk/Y=,Precario swing,ITR441500002
L96gHEfweyCUK5UCkvW4tjM+13839SfHqczd9DVV4y0=,Serenity,FR2X41577300
DPbvEBmeaL9qtnAGm5xW0mfH9y/obu9qWpX9iHx3D/w=,Nostalgia (La Mia Nostalgia) (based on 2nd Piano Concerto by Rachmaninov),USV110500084
9Ku0YVgVyEccl5fC0IUyBAD1jj4CZ/CK8AQU6WeavAM=,Basheer's Dream,USBN20700537
UlsOrBCOccpE9DbFTuytmrDBuvuHlsNARtQ/8sf6sQw=,Bandits (feat. Sugar Minott),FR5U11201495
JO9+meRYW3Xjvwb/zsqD+THGMVkUfTaNM8KchBkpUf0=,葛人傑︰鄉間花園,GBF077711140
K9OnTSr7E7JkFTOaf3t8HXQMmYoSxbfq2QdGKQkUadM=,Hemiplegia,USQX91301790
ui1uDDgYN69lCtCzrxhsfsDV+WVHvEV9rL7D9dV3TKI=,Stanky Legg,USJI10900224
pWs8U0WiMhC0hZMxjZGHkL1x0iiBncgJXPAu5u5sKM4=,Untitled,JPB450901795
emxJPgsAHK3gfWnZL50C8l5otm7zk7F1q3IFi/iMEnk=,All the Angels,USRE11600244
SiG2QNuUyNk0KopmgQcNMrl/MiX3AHHu5rZ8Ic9h8hc=,What You Waiting For?,USIR10500076
QAKAmsu11flkRZBqpNxQz2pXYMt+12IQz/9Lq3XRcaE=,愛的戰士,JPKI01318368
q9nn8KZgEr/gXx0gs1QLsolqMp1n1jCnkXU8EdlcDJs=,Get It On,ITL011300017
seeWJCpAMf1NajBfBG8Al7vW1ql5OjwnBBLa6nhS1Qg=,TOMODACHIWA TOMODACHINANDA!,JPA601000065
JGSSOfPXKIbkB7SUYqkhaKl5x4X61Mgew/K74ubBV9I=,O Sons And Daughters,
p5LVD9Ax6xz8CFvifnlveefGElp8PZLUMfNDxNJhmE4=,Partita No. 1 in B minor| BWV 1002: Sarabande,USNO19003009
hOFLUbpKI5Ro8cZ+GqEbAYlRp2Cw2IHpGrB3ub+M/Ys=,我的最愛,TWA451295209
ncs4k/fY5B3h59ZD+ewQYdYWBEpeY9H3b6zZF83j+Hc=,Die Libelle. Polka mazur| op. 204,GBBBA0742930
IfwbeMJ6j1cudragi7LCFr1PUgERBFccZyPjbDRI1sU=,Apple Juice & Vodka,AUCN31207097
H8d07IXv2PpGG6CMy1TKoqDM15N48p8eLc8dL/0JIGQ=,Higher,USWU39909053
7OLohe57+n95JMVJAphwX+ZyN7UQdBhzdUMSEirLzsE=,Indian Summer,QMKBG1400025
pxgK6PQVuw3SCuYVPXej4/ywRinSKwZPfTyVQUScilM=,Latika's Theme (from Slumdog Millionaire),GBZTD1201076
+aaoyEZBC6zKtnUJVT0lsbBKTmfGnIpRy6OIQya037U=,Welcome Home (Acoustic),TCACP1645942
H489bIFE5gAB6Vsd3+aMFydZ8r0dVJgHSB9gG6cdTQ0=,Remain,USUM70849597
3NMep+aNUjtDkhPf57hjSAy01TD9SFpkL+3Mxb+Gmw0=,段子一：八扇屏,
q5mmN/mt2Kc4juvhHfrLadhvYpRhkUAedNjwb6HJDS0=,Monster,TCABR1388254
pd0Gi2jsEgCL8xq+IpRQ4WGG+N85mPE1pp7XxEuvhIM=,The Carnival of the Animals: XIV. The Swan,GBG3H1300005
7KZfDJX8TGuoN2nHEOzBEqstvrzRl++wN8hkV9OLSEE=,Gone With The Wind,USHR10823864
A6gIIoPhXr3acZPTL26pz+J68oignl60YyidBtHQcqY=,日場夜場,TWA470719001
3XBhJ53AiiOvYbsPsVHQh3hfU7dmc1d+lue5yJU1YPM=,漣漪,HKI498521110
ShSdqso8mF6EskQMG32FUIlE5I+H0hFrQoyxTmuUiz4=,You Weren't There,NOAHV0303050
7NSwzswQBkvCHubUq2Etb+r2d8bU3gUfaDXPXV2VH2Y=,Thank You,GBARL0300704
4QCSlP3Pngz80bq7JjLtM2bZAZqRXfGKxmbtHNpHrBg=,The Wheel(Concentrate/Meditation)/法輪功(集中注意力/靜坐禪修) 3,
V5+I0H2GGvNDPrMGWTdtcmW5wlrw+PO4SaiVImAsmkU=,漫長的旅途與老套的劇情 (The long journey and the old story),TWAE31601032
+UxWnbQdXZwAqqer4rg52fhz90paMwC/NiDN+0aqBEI=,Voyage to Stillness,US6JR1582407
hfqek0CDiWlw2JGmjTdWuPOqJwzR0JVXOcD8VJBmfkU=,Through Paris in a Sportscar,DEE861000223
3BvqM45W/89mVMHvDOSiNqAQ//unf6dJ0SJMRZPrHoU=,I Like The Way,GBF080500011
EnBafEjB97lYdG09MWD5oQ3huuVYxtSwIkCVOSjCyFw=,Poison (feat. Scarlett),DEHK91586946
ehf+1hl5wMaUQHEJCTraF6LICH1i2n/nUUFTSWbCdNE=,Mr. Jack,DEX040900037
+JYS/1kMl31/tz3nw3kCF2zMIwF46YdFN6BbaYO97Xg=,Mozart for Brain Power,TCABD1236772
Up9Vs7/LvYsPpRTvFjystJBjEbU2lilZOlwMD8WpMPY=,Buttons And Bows,USSM10028157
P2QVu9Z6L0+ZJUDrJunO5Ojbk8BrwWaOgvjX4meDyas=,Stones,GB2LD1700036
290QmLLylHWvwpAs4pjV8aEc89/8NVI+jiq+Kh8tNO0=,冷冷的太陽,TWA538910008
GLdHrBWZk0Ja1PQw3e/+98O/dwx6v7AvA4gu4xFxTno=,Faith,NLZ291300485
tbyUwAweFg7zrt5bd1i2bIxaQ5XiLjYFlHDO5duGR5w=,A Drop In The Ocean,USUM71117407
3wwdobosZFQz9L7BcK2CAby54NzJ8guFBT98kMnYUPs=,You Smile Like A Blossom,ES6640700026
3OzNee6x4OFnJ8ngUruAxBzcjjKzgKVck/yec+m8Oic=,歌舞引(劉桂蓮/吳蠻/徐紅/陳音/攀娥青/楊惟),TWC979500217
